enzyme	name	all	unique
AloI	Ascidiaceihabitans	474	437
AloI	Boseongicola	1839	1578
AloI	Brevirhabdus	609	0
AloI	Celeribacter	5933	4417
AloI	Cereibacter	1285	1041
AloI	Chachezhania	1193	971
AloI	Citreicella	1556	243
AloI	Citreimonas	822	654
AloI	Cognatishimia	394	352
AloI	Cognatiyoonia	1128	1030
AloI	Confluentimicrobium	1473	856
AloI	Cribrihabitans	880	690
AloI	Defluviimonas	4604	3798
AloI	Dinoroseobacter	851	667
AloI	Donghicola	2072	1346
AloI	Epibacterium	3991	2750
AloI	Falsirhodobacter	1511	1314
AloI	Flavimaricola	831	717
AloI	Gemmobacter	8952	7532
AloI	Haematobacter	2871	2446
AloI	Halocynthiibacter	1562	1450
AloI	Hasllibacter	637	555
AloI	Histidinibacterium	1406	1196
AloI	Hwanghaeicola	1005	911
AloI	Jannaschia	8661	7750
AloI	Jhaorihella	861	674
AloI	Kandeliimicrobium	959	780
AloI	Ketogulonicigenium	663	553
AloI	Labrenzia	17810	16735
AloI	Leisingera	9663	7939
AloI	Lentibacter	230	205
AloI	Limimaricola	2249	1928
AloI	Litoreibacter	4985	4449
AloI	Litorimicrobium	567	422
AloI	Loktanella	7401	5658
AloI	Lutimaribacter	2325	1792
AloI	Maliponia	1024	799
AloI	Mameliella	2144	913
AloI	Mangrovicoccus	1053	900
AloI	Maribius	979	836
AloI	Marimonas	764	624
AloI	Marinibacterium	1147	847
AloI	Marinovum	1036	781
AloI	Maritimibacter	2828	2360
AloI	Marivita	3690	3187
AloI	Marivivens	972	423
AloI	Methylarcula	728	558
AloI	Monaibacterium	676	617
AloI	Natronohydrobacter	565	493
AloI	Nautella	566	122
AloI	Neptunicoccus	719	611
AloI	Nereida	267	231
AloI	Nesiotobacter	906	874
AloI	Nioella	2188	1174
AloI	Oceanicella	1378	1048
AloI	Oceanicola	4965	3923
AloI	Oceaniglobus	1292	1102
AloI	Oceaniovalibus	1471	1280
AloI	Octadecabacter	2643	2369
AloI	Pacificibacter	493	465
AloI	Paenirhodobacter	1062	600
AloI	Palleronia	2827	2424
AloI	Pannonibacter	3828	3292
AloI	Paracoccus	38065	33396
AloI	Pararhodobacter	3473	2977
AloI	Pelagibaca	704	517
AloI	Pelagicola	1692	1522
AloI	Pelagimonas	611	541
AloI	Pelagivirga	598	446
AloI	Phaeobacter	10188	7590
AloI	Planktotalea	975	858
AloI	Pontibaca	463	397
AloI	Ponticoccus	1668	1375
AloI	Pontivivens	646	593
AloI	Poseidonocella	2071	1771
AloI	Primorskyibacter	3520	2827
AloI	Pseudaestuariivita	1006	812
AloI	Pseudodonghicola	826	623
AloI	Pseudooceanicola	7333	5783
AloI	Pseudooctadecabacter	577	509
AloI	Pseudopelagicola	560	493
AloI	Pseudophaeobacter	1548	1267
AloI	Pseudopuniceibacterium	750	39
AloI	Pseudorhodobacter	4102	3561
AloI	Pseudoroseicyclus	390	312
AloI	Pseudoruegeria	5584	5011
AloI	Pseudovibrio	8490	8305
AloI	Puniceibacterium	4039	2817
AloI	Rhodobaca	497	435
AloI	Rhodobacter	18470	14937
AloI	Rhodosalinus	822	630
AloI	Rhodovulum	11226	9189
AloI	Roseibaca	1168	953
AloI	Roseibacterium	518	414
AloI	Roseibium	4803	4448
AloI	Roseicitreum	610	495
AloI	Roseicyclus	571	462
AloI	Roseinatronobacter	985	844
AloI	Roseisalinus	867	696
AloI	Roseivivax	7391	6298
AloI	Roseobacter	4481	3269
AloI	Roseovarius	18674	14845
AloI	Rubellimicrobium	3122	2815
AloI	Rubrimonas	730	631
AloI	Ruegeria	23313	18967
AloI	Sagittula	2313	1902
AloI	Salinihabitans	702	593
AloI	Salipiger	5709	3551
AloI	Sedimentitalea	1422	1165
AloI	Sediminimonas	527	422
AloI	Shimia	4187	3741
AloI	Silicimonas	827	759
AloI	Sinirhodobacter	3075	2456
AloI	Stappia	6218	5008
AloI	Sulfitobacter	17809	15371
AloI	Tabrizicola	5570	4173
AloI	Tateyamaria	2767	2444
AloI	Thalassobacter	796	667
AloI	Thalassobium	405	362
AloI	Thalassobius	3548	3084
AloI	Thalassococcus	2488	2095
AloI	Thioclava	5982	5224
AloI	Tranquillimonas	1465	1205
AloI	Tritonibacter	787	608
AloI	Tropicibacter	2081	1679
AloI	Tropicimonas	4838	4240
AloI	Wenxinia	1499	1262
AloI	Xinfangfangia	839	670
AloI	Yangia	2407	2012
AloI	Yoonia	4566	3755
AloI	Youngimonas	820	629
AloI	unclassified	30340	24717
AloI	unclassified	2412	1536
AloI	Acetobacter	17029	15957
AloI	Acidibrevibacterium	467	421
AloI	Acidiphilium	1836	1692
AloI	Acidisphaera	785	692
AloI	Acidocella	1289	1193
AloI	Acidomonas	847	723
AloI	Asaia	2649	2459
AloI	Belnapia	2451	2157
AloI	Bombella	312	294
AloI	Commensalibacter	698	695
AloI	Crenalkalicoccus	781	630
AloI	Dankookia	1011	857
AloI	Gluconacetobacter	3575	2270
AloI	Gluconobacter	13262	12639
AloI	Granulibacter	1471	1381
AloI	Humitalea	792	705
AloI	Komagataeibacter	12183	10342
AloI	Kozakia	936	806
AloI	Neoasaia	706	643
AloI	Neokomagataea	862	832
AloI	Oleomonas	784	689
AloI	Paracraurococcus	1904	1590
AloI	Parasaccharibacter	397	201
AloI	Rhodopila	1618	1486
AloI	Rhodovarius	1092	959
AloI	Rhodovastum	1258	1143
AloI	Roseococcus	651	570
AloI	Roseomonas	17308	15367
AloI	Rubritepida	489	391
AloI	Saccharibacter	498	295
AloI	Siccirubricoccus	970	830
AloI	Stella	2659	2450
AloI	Swaminathania	560	522
AloI	Swingsia	569	552
AloI	Tanticharoenia	739	676
AloI	Zavarzinia	1390	1254
AloI	unclassified	2870	2523
AloI	Arboricoccus	499	473
AloI	Geminicoccus	1396	1291
AloI	Aestuariispira	768	749
AloI	Azospirillum	40775	37886
AloI	Caenispirillum	1899	1724
AloI	Candidatus Endolissoclinum	111	110
AloI	Dongia	1554	1462
AloI	Elstera	1040	946
AloI	Ferrovibrio	574	518
AloI	Fodinicurvata	1424	1360
AloI	Haematospirillum	445	433
AloI	Hwanghaeella	1318	1272
AloI	Indioceanicola	1463	1346
AloI	Inquilinus	3445	2838
AloI	Insolitispirillum	721	670
AloI	Limimonas	503	453
AloI	Magnetospira	762	725
AloI	Magnetospirillum	8001	7537
AloI	Magnetovibrio	395	374
AloI	Nisaea	1001	940
AloI	Nitrospirillum	5700	5088
AloI	Niveispirillum	3533	2986
AloI	Novispirillum	743	683
AloI	Oceanibaculum	2469	2222
AloI	Pararhodospirillum	1098	1022
AloI	Phaeospirillum	1853	1749
AloI	Rhodospira	1113	1029
AloI	Rhodospirillum	1684	1509
AloI	Rhodovibrio	923	846
AloI	Roseospira	1318	1228
AloI	Skermanella	4173	3887
AloI	Telmatospirillum	2108	1954
AloI	Thalassobaculum	1509	1379
AloI	Thalassospira	12074	11760
AloI	Tistlia	770	686
AloI	Tistrella	1446	1307
AloI	Varunaivibrio	496	475
AloI	unclassified	12638	11727
AloI	Elioraea	2942	2718
AloI	Enhydrobacter	2448	2139
AloI	Reyranella	3533	3151
AloI	unclassified	1696	1472
AloI	Rhodothalassium	548	491
AloI	Anaplasma	686	643
AloI	Candidatus Neoehrlichia	53	46
AloI	Ehrlichia	359	352
AloI	Neorickettsia	333	332
AloI	Wolbachia	903	856
AloI	Candidatus Deianiraea	55	52
AloI	Candidatus Fokinia	34	34
AloI	Candidatus Jidaibacter	101	84
AloI	Candidatus Midichloria	46	44
AloI	Candidatus Phycorickettsia	62	62
AloI	Candidatus Sneabacter	23	23
AloI	Occidentia	37	35
AloI	Orientia	216	207
AloI	Rickettsia	625	613
AloI	Candidatus Aquarickettsia	39	39
AloI	Candidatus Hepatobacter	52	13
AloI	unclassified	172	169
AloI	Oceanibacterium	934	868
AloI	Sneathiella	404	398
AloI	Altererythrobacter	14044	12422
AloI	Croceicoccus	4564	3949
AloI	Erythrobacter	18727	16125
AloI	Porphyrobacter	8325	6595
AloI	Qipengyuania	364	328
AloI	unclassified	1875	1073
AloI	Blastomonas	3663	2164
AloI	Citromicrobium	1566	1313
AloI	Hephaestia	599	455
AloI	Novosphingobium	42788	38493
AloI	Pacificimonas	1394	1277
AloI	Parasphingopyxis	494	464
AloI	Polymorphobacter	334	295
AloI	Rhizorhabdus	904	7
AloI	Sandaracinobacter	819	718
AloI	Sandarakinorhabdus	1700	1304
AloI	Sphingobium	36260	29196
AloI	Sphingomonas	106948	93896
AloI	Sphingopyxis	15289	13362
AloI	Sphingorhabdus	4471	4240
AloI	Sphingosinicella	5049	4683
AloI	Stakelama	618	524
AloI	Zymomonas	563	532
AloI	unclassified	4124	3230
AloI	unclassified	516	493
AloI	Candidatus Micropelagos	127	126
AloI	Candidatus Phycosocius	298	280
AloI	Candidatus Puniceispirillum	179	178
AloI	Micavibrio	923	891
AloI	Phreatobacter	3253	2877
AloI	Polymorphum	892	730
AloI	Thermopetrobacter	289	265
AloI	unclassified	7764	5537
AloI	Achromobacter	36568	32178
AloI	Advenella	2112	1659
AloI	Alcaligenes	3698	2991
AloI	Azohydromonas	2161	1853
AloI	Basilea	141	136
AloI	Bordetella	25443	21577
AloI	Brackiella	63	62
AloI	Candidimonas	1904	1712
AloI	Castellaniella	1327	1089
AloI	Derxia	957	790
AloI	Eoetvoesia	571	461
AloI	Kerstersia	800	263
AloI	Oligella	394	368
AloI	Orrella	759	616
AloI	Paenalcaligenes	89	83
AloI	Paracandidimonas	767	674
AloI	Paralcaligenes	449	420
AloI	Parvibium	134	125
AloI	Pelistega	149	144
AloI	Pigmentiphaga	5537	3954
AloI	Pusillimonas	5747	5248
AloI	Taylorella	312	302
AloI	Verticiella	995	887
AloI	unclassified	1770	413
AloI	Burkholderia	136711	109311
AloI	Caballeronia	33868	22143
AloI	Candidatus Glomeribacter	457	389
AloI	Chitinimonas	1671	1500
AloI	Cupriavidus	40281	34737
AloI	Hydromonas	250	245
AloI	Lautropia	1109	1014
AloI	Limnobacter	554	502
AloI	Mycetohabitans	796	527
AloI	Mycoavidus	126	9
AloI	Pandoraea	18692	16962
AloI	Paraburkholderia	89549	70070
AloI	Paucimonas	493	430
AloI	Polynucleobacter	3634	3537
AloI	Quisquiliibacterium	527	456
AloI	Ralstonia	15922	13274
AloI	Robbsia	1847	1698
AloI	Trinickia	3940	3277
AloI	unclassified	2901	1562
AloI	Acidovorax	25938	20730
AloI	Alicycliphilus	1617	979
AloI	Brachymonas	751	595
AloI	Caenimonas	1869	1621
AloI	Caldimonas	555	454
AloI	Candidatus Symbiobacter	419	406
AloI	Comamonas	11429	9779
AloI	Corticibacter	509	422
AloI	Curvibacter	2726	2191
AloI	Delftia	4151	2834
AloI	Diaphorobacter	1437	489
AloI	Extensimonas	452	316
AloI	Giesbergeria	172	153
AloI	Hydrogenophaga	9937	8516
AloI	Hylemonella	1720	1454
AloI	Kinneretia	557	429
AloI	Lampropedia	1296	1139
AloI	Limnohabitans	6530	6022
AloI	Macromonas	752	566
AloI	Malikia	876	704
AloI	Melaminivora	1105	753
AloI	Oryzisolibacter	500	327
AloI	Ottowia	1856	1617
AloI	Pelomonas	6096	5285
AloI	Polaromonas	6704	5715
AloI	Pseudacidovorax	1950	1504
AloI	Pseudorhodoferax	4126	3276
AloI	Ramlibacter	7032	5315
AloI	Rhodoferax	7025	5972
AloI	Schlegelella	751	563
AloI	Serpentinomonas	385	326
AloI	Simplicispira	2106	1647
AloI	Tibeticola	291	249
AloI	Variovorax	35423	31758
AloI	Verminephrobacter	1253	1050
AloI	Xenophilus	2276	1461
AloI	Zhizhongheella	488	363
AloI	unclassified	5921	3346
AloI	Collimonas	6550	5954
AloI	Duganella	15540	12846
AloI	Glaciimonas	366	335
AloI	Herbaspirillum	19196	17216
AloI	Herminiimonas	1770	1548
AloI	Janthinobacterium	18052	15157
AloI	Massilia	42341	37588
AloI	Noviherbaspirillum	6787	6040
AloI	Oxalobacter	950	927
AloI	Pseudoduganella	1118	859
AloI	Solimicrobium	278	265
AloI	Undibacterium	1001	953
AloI	unclassified	4092	3210
AloI	Dakarella	544	398
AloI	Duodenibacillus	228	215
AloI	Mesosutterella	588	106
AloI	Parasutterella	482	93
AloI	Sutterella	3298	2130
AloI	Turicimonas	461	0
AloI	unclassified	1093	0
AloI	Aquabacterium	4535	3742
AloI	Aquincola	923	710
AloI	Ideonella	4362	3568
AloI	Inhella	950	812
AloI	Leptothrix	1071	871
AloI	Methylibium	4384	3477
AloI	Mitsuaria	4039	3459
AloI	Paucibacter	2643	2260
AloI	Piscinibacter	1942	1512
AloI	Rhizobacter	6169	5219
AloI	Rivibacter	1485	1235
AloI	Roseateles	3103	2621
AloI	Rubrivivax	2664	2253
AloI	Sphaerotilus	1441	1151
AloI	Tepidicella	357	261
AloI	Tepidimonas	2339	1852
AloI	Thiomonas	3542	3129
AloI	Xylophilus	1575	1052
AloI	unclassified	6072	3828
AloI	Ferrovum	754	728
AloI	Andreprevotia	1145	1019
AloI	Aquaspirillum	543	450
AloI	Aquitalea	2629	2301
AloI	Chitinibacter	175	163
AloI	Chitinilyticum	766	673
AloI	Chitiniphilus	1523	1333
AloI	Chromobacterium	12945	11278
AloI	Deefgea	140	137
AloI	Formivibrio	493	447
AloI	Gulbenkiania	688	533
AloI	Iodobacter	382	347
AloI	Jeongeupia	499	420
AloI	Laribacter	708	615
AloI	Leeia	412	394
AloI	Microvirgula	873	769
AloI	Paludibacterium	1129	1029
AloI	Pseudogulbenkiania	2833	1829
AloI	Vogesella	2474	1938
AloI	Alysiella	276	257
AloI	Amantichitinum	408	373
AloI	Bergeriella	537	154
AloI	Chitinolyticbacter	609	518
AloI	Conchiformibius	408	382
AloI	Crenobacter	1585	1326
AloI	Eikenella	1366	1059
AloI	Kingella	1262	1079
AloI	Morococcus	751	37
AloI	Neisseria	13323	11515
AloI	Prolinoborus	222	15
AloI	Rivicola	353	280
AloI	Simonsiella	129	115
AloI	Snodgrassella	1077	1032
AloI	Stenoxybacter	87	82
AloI	Uruburuella	76	66
AloI	Vitreoscilla	732	649
AloI	unclassified	139	135
AloI	Ferriphaselus	818	745
AloI	Gallionella	289	262
AloI	Sideroxydans	623	574
AloI	Sulfuricella	985	923
AloI	Sulfuriferula	1469	1364
AloI	Sulfurirhabdus	303	297
AloI	Candidatus Methylopumilus	506	497
AloI	Methylobacillus	1687	1411
AloI	Methylophilus	1212	1069
AloI	Methylotenera	873	760
AloI	Methylovorus	416	388
AloI	Novimethylophilus	523	480
AloI	unclassified	755	383
AloI	Nitrosomonas	7871	7656
AloI	Nitrosospira	7759	7185
AloI	Nitrosovibrio	1788	1275
AloI	Denitratisoma	1576	1394
AloI	Methyloversatilis	3620	3287
AloI	Sterolibacterium	133	117
AloI	Sulfurisoma	413	359
AloI	Sulfuritalea	556	495
AloI	unclassified	645	549
AloI	Sulfuritortus	394	338
AloI	Thiobacillus	1885	1698
AloI	unclassified	684	618
AloI	unclassified	450	423
AloI	Azonexus	1554	1384
AloI	Dechloromonas	2938	2629
AloI	Aromatoleum	811	602
AloI	Azospira	1416	1230
AloI	Azovibrio	942	829
AloI	Candidatus Dactylopiibacterium	544	495
AloI	Denitromonas	665	583
AloI	Oryzomicrobium	625	146
AloI	Propionivibrio	673	628
AloI	unclassified	991	203
AloI	Azoarcus	11228	9893
AloI	Thauera	8441	7038
AloI	Uliginosibacterium	1139	1054
AloI	Zoogloea	2248	1961
AloI	unclassified	361	64
AloI	Candidatus Accumulibacter	1417	1336
AloI	Candidatus Kinetoplastibacterium	298	291
AloI	Candidatus Nasuia	2	2
AloI	Candidatus Profftella	19	19
AloI	Candidatus Tremblaya	39	38
AloI	Chitinivorax	565	544
AloI	unclassified	5452	3607
AloI	Bradymonas	1092	345
AloI	Lujinxingia	890	526
AloI	unclassified	425	0
AloI	unclassified	2784	1586
AloI	Desulfarculus	310	274
AloI	Desulfocarbo	756	668
AloI	Dethiosulfatarculus	710	699
AloI	Desulfamplus	666	651
AloI	Desulfatibacillum	2821	2782
AloI	Desulfatiglans	1084	1044
AloI	Desulfatirhabdium	833	817
AloI	Desulfatitalea	836	784
AloI	Desulfobacter	2421	2382
AloI	Desulfobacterium	1429	1408
AloI	Desulfobacula	780	760
AloI	Desulfobotulus	978	951
AloI	Desulfococcus	1460	1417
AloI	Desulfofaba	1032	1019
AloI	Desulfoluna	1235	1209
AloI	Desulfonema	1153	1113
AloI	Desulforegula	523	515
AloI	Desulfosarcina	1488	1462
AloI	Desulfospira	1345	1327
AloI	Desulfotignum	1371	1329
AloI	Desulfobulbus	2672	2613
AloI	Desulfocapsa	580	574
AloI	Desulfofustis	736	697
AloI	Desulfopila	2674	2649
AloI	Desulforhopalus	1325	1267
AloI	Desulfotalea	364	362
AloI	Desulfurivibrio	334	320
AloI	Desulfohalobium	552	539
AloI	Desulfonatronospira	542	515
AloI	Desulfonatronovibrio	1111	1083
AloI	Desulfonauticus	133	131
AloI	Desulfovermiculus	793	759
AloI	Desulfomicrobium	3545	3404
AloI	Desulfoplanes	636	625
AloI	Desulfonatronum	5026	4930
AloI	Bilophila	1952	1909
AloI	Desulfocurvibacter	1418	1369
AloI	Desulfocurvus	700	617
AloI	Desulfohalovibrio	1402	1299
AloI	Desulfovibrio	34495	32507
AloI	Halodesulfovibrio	1465	962
AloI	Lawsonia	180	178
AloI	Mailhella	890	843
AloI	Pseudodesulfovibrio	5583	5222
AloI	unclassified	492	0
AloI	Desulfurella	61	58
AloI	Hippea	350	344
AloI	Desulfuromonas	3198	3082
AloI	Desulfuromusa	416	412
AloI	Malonomonas	489	478
AloI	Pelobacter	2156	2088
AloI	Geoalkalibacter	919	867
AloI	Geobacter	15914	15420
AloI	Geomonas	2558	2403
AloI	Geopsychrobacter	481	470
AloI	Geothermobacter	1705	1675
AloI	Anaeromyxobacter	3794	3647
AloI	Archangium	5995	5481
AloI	Cystobacter	5841	5328
AloI	Hyalangium	2648	2400
AloI	Melittangium	2014	1746
AloI	Stigmatella	5410	5046
AloI	Vitiosangium	2701	2332
AloI	Haliangium	1021	980
AloI	Labilithrix	2259	2221
AloI	Corallococcus	28889	27665
AloI	Myxococcus	18576	17585
AloI	Nannocystis	1425	1375
AloI	Plesiocystis	983	951
AloI	Chondromyces	4704	4601
AloI	Pajaroellobacter	299	297
AloI	Polyangium	3991	3879
AloI	Sorangium	11506	11177
AloI	Sandaracinus	1225	1193
AloI	Vulgatibacter	840	815
AloI	Enhygromyxa	1770	1723
AloI	Minicystis	1973	1922
AloI	Desulfobacca	392	384
AloI	Desulfomonile	1317	1304
AloI	Syntrophus	1377	1351
AloI	Desulfacinum	1830	1797
AloI	Desulfoglaeba	866	829
AloI	Desulfosoma	447	442
AloI	Syntrophobacter	2394	2324
AloI	Thermodesulforhabdus	458	456
AloI	Syntrophorhabdus	550	531
AloI	Candidatus Desulfofervidus	161	158
AloI	Dissulfuribacter	232	227
AloI	unclassified	1804	1560
AloI	Aliiarcobacter	351	37
AloI	Arcobacter	5352	4424
AloI	Campylobacter	5586	5039
AloI	Haloarcobacter	146	118
AloI	Pseudoarcobacter	161	125
AloI	Sulfurospirillum	1509	1476
AloI	unclassified	2211	1396
AloI	Helicobacter	6888	6561
AloI	Sulfuricurvum	774	762
AloI	Sulfurimonas	752	732
AloI	Wolinella	129	128
AloI	unclassified	20	0
AloI	Hydrogenimonas	134	131
AloI	Nitratifractor	278	271
AloI	Caminibacter	46	44
AloI	Cetia	54	52
AloI	Lebetimonas	172	168
AloI	Nautilia	166	161
AloI	Nitratiruptor	242	238
AloI	Sulfurovum	718	712
AloI	unclassified	61	59
AloI	Acidiferrobacter	785	733
AloI	Sulfuricaulis	441	413
AloI	Sulfurifustis	760	725
AloI	Aeromonas	28822	26314
AloI	Oceanimonas	1480	1242
AloI	Oceanisphaera	1048	910
AloI	Tolumonas	762	705
AloI	Zobellella	2251	1939
AloI	Anaerobiospirillum	265	246
AloI	Ruminobacter	503	484
AloI	Succinatimonas	175	172
AloI	Succinimonas	674	649
AloI	Succinivibrio	1065	1051
AloI	unclassified	120	118
AloI	Aestuariibacter	921	871
AloI	Agarivorans	508	490
AloI	Aliagarivorans	564	523
AloI	Aliiglaciecola	479	458
AloI	Alishewanella	617	581
AloI	Alteromonas	7760	7019
AloI	Bowmanella	609	580
AloI	Catenovulum	869	823
AloI	Gayadomonas	120	116
AloI	Glaciecola	2120	1919
AloI	Hydrocarboniclastica	608	571
AloI	Lacimicrobium	875	840
AloI	Mangrovitalea	770	730
AloI	Marinobacter	51173	48070
AloI	Paraglaciecola	1661	1344
AloI	Salinimonas	1249	1010
AloI	Tamilnaduibacter	931	864
AloI	unclassified	2402	2321
AloI	Colwellia	3212	2984
AloI	Litorilituus	225	210
AloI	Thalassomonas	967	926
AloI	Thalassotalea	1675	1596
AloI	Ferrimonas	4419	4138
AloI	Paraferrimonas	393	369
AloI	Aliidiomarina	2107	1846
AloI	Idiomarina	5536	4992
AloI	unclassified	203	191
AloI	Moritella	1337	1297
AloI	Algicola	409	401
AloI	Pseudoalteromonas	14830	14130
AloI	Psychrosphaera	163	156
AloI	Corallincola	461	440
AloI	Psychromonas	2027	1954
AloI	Parashewanella	767	739
AloI	Shewanella	17141	16365
AloI	Motilimonas	143	119
AloI	unclassified	756	650
AloI	Arenicella	241	238
AloI	Cardiobacterium	733	691
AloI	Dichelobacter	43	39
AloI	Rappaport	87	82
AloI	Suttonella	275	257
AloI	Agaribacterium	124	110
AloI	Agarilytica	313	309
AloI	Cellvibrio	2840	2771
AloI	Gilvimarinus	393	382
AloI	Marinagarivorans	69	58
AloI	Marinimicrobium	1953	1869
AloI	Saccharophagus	151	144
AloI	Simiduia	422	400
AloI	Teredinibacter	1895	1855
AloI	Umboniibacter	221	211
AloI	unclassified	1529	1472
AloI	Chromatocurvus	1153	1102
AloI	Congregibacter	529	496
AloI	Haliea	1558	1296
AloI	Halioglobus	2746	2603
AloI	Luminiphilus	379	366
AloI	Parahaliea	2115	1949
AloI	Pseudohaliea	467	429
AloI	unclassified	2305	2062
AloI	Microbulbifer	8277	7911
AloI	Porticoccus	258	249
AloI	unclassified	385	365
AloI	Dasania	81	77
AloI	Oceanicoccus	380	371
AloI	Sinobacterium	238	231
AloI	Spongiibacter	757	691
AloI	Zhongshania	433	262
AloI	unclassified	450	279
AloI	Allochromatium	734	678
AloI	Arsukibacterium	265	248
AloI	Candidatus Nitrosoglobus	116	115
AloI	Candidatus Thiosymbion	1001	971
AloI	Chromatium	118	97
AloI	Imhoffiella	827	747
AloI	Lamprocystis	1174	1105
AloI	Marichromatium	918	834
AloI	Nitrosococcus	1586	1532
AloI	Pararheinheimera	791	610
AloI	Rheinheimera	2737	2457
AloI	Thiobaca	523	487
AloI	Thiocapsa	2571	2449
AloI	Thiocystis	757	696
AloI	Thiodictyon	1123	1052
AloI	Thioflavicoccus	521	482
AloI	Thiohalocapsa	1450	1336
AloI	Thiorhodococcus	841	763
AloI	Thiorhodovibrio	558	517
AloI	unclassified	574	536
AloI	Acidihalobacter	1890	1738
AloI	Alkalilimnicola	1163	1080
AloI	Alkalispirillum	582	525
AloI	Aquisalimonas	1126	1056
AloI	Arhodomonas	856	797
AloI	Candidatus Macondimonas	521	495
AloI	Ectothiorhodosinus	151	148
AloI	Ectothiorhodospira	3568	3296
AloI	Halofilum	814	780
AloI	Halopeptonella	325	299
AloI	Halorhodospira	664	625
AloI	Inmirania	234	202
AloI	Nitrococcus	427	410
AloI	Oceanococcus	455	436
AloI	Spiribacter	1525	1212
AloI	Thioalbus	934	850
AloI	Thioalkalivibrio	19365	18518
AloI	Thiogranum	381	359
AloI	Thiohalomonas	622	600
AloI	Thiohalospira	469	430
AloI	Thiorhodospira	179	171
AloI	Granulosicoccus	841	824
AloI	Sulfuriflexus	262	248
AloI	Halothiobacillus	1716	1573
AloI	Guyparkeria	414	351
AloI	Sulfurivermis	615	531
AloI	Thiohalophilus	420	400
AloI	Wenzhouxiangella	2484	2350
AloI	Woeseia	558	544
AloI	Thiohalobacter	1250	1151
AloI	Budvicia	460	421
AloI	Leminorella	840	762
AloI	Pragia	1070	983
AloI	Atlantibacter	1304	692
AloI	Biostraticola	1100	981
AloI	Buttiauxella	3684	3132
AloI	Candidatus Annandia	2	2
AloI	Candidatus Blochmannia	189	185
AloI	Candidatus Doolittlea	66	60
AloI	Candidatus Gullanella	33	33
AloI	Candidatus Hamiltonella	250	229
AloI	Candidatus Hoaglandella	23	22
AloI	Candidatus Ishikawaella	35	34
AloI	Candidatus Mikella	21	21
AloI	Candidatus Moranella	45	41
AloI	Candidatus Purcelliella	8	7
AloI	Candidatus Regiella	157	145
AloI	Candidatus Riesia	177	175
AloI	Candidatus Tachikawaea	36	34
AloI	Cedecea	3210	2046
AloI	Citrobacter	18196	10065
AloI	Cronobacter	7215	4972
AloI	Enterobacillus	741	635
AloI	Enterobacter	44548	25913
AloI	Escherichia	34643	20221
AloI	Franconibacter	1343	996
AloI	Gibbsiella	915	700
AloI	Izhakiella	1223	1041
AloI	Klebsiella	34032	17624
AloI	Kluyvera	4368	2406
AloI	Kosakonia	5469	2860
AloI	Leclercia	4292	2218
AloI	Lelliottia	3730	1798
AloI	Limnobaculum	295	244
AloI	Mangrovibacter	876	734
AloI	Metakosakonia	1134	385
AloI	Pluralibacter	2150	1407
AloI	Pseudescherichia	387	178
AloI	Pseudocitrobacter	1122	658
AloI	Raoultella	6793	3312
AloI	Rosenbergiella	274	237
AloI	Salmonella	15116	9279
AloI	Shigella	4775	524
AloI	Shimwellia	355	273
AloI	Siccibacter	1257	560
AloI	Superficieibacter	478	325
AloI	Trabulsiella	1467	1111
AloI	Yokenella	735	546
AloI	unclassified	10098	3050
AloI	Buchnera	383	369
AloI	Erwinia	10500	8169
AloI	Mixta	1471	816
AloI	Pantoea	24152	18459
AloI	Phaseolibacter	179	172
AloI	Tatumella	2047	1877
AloI	Wigglesworthia	61	61
AloI	unclassified	890	214
AloI	Edwardsiella	2178	1763
AloI	Hafnia	2805	1600
AloI	Obesumbacterium	762	377
AloI	unclassified	367	0
AloI	Arsenophonus	375	346
AloI	Cosenzaea	155	130
AloI	Moellerella	259	238
AloI	Morganella	4288	3528
AloI	Photorhabdus	4564	4290
AloI	Proteus	3559	2383
AloI	Providencia	4228	3774
AloI	Xenorhabdus	8193	7768
AloI	Brenneria	4245	3660
AloI	Dickeya	7893	6595
AloI	Lonsdalea	2395	2127
AloI	Pectobacterium	9061	8121
AloI	Sodalis	2022	1807
AloI	Thorsellia	159	156
AloI	Candidatus Fukatsuia	140	137
AloI	Chania	530	424
AloI	Ewingella	1274	881
AloI	Nissabacter	1356	546
AloI	Rahnella	7055	5052
AloI	Rouxiella	1170	430
AloI	Samsonia	475	351
AloI	Serratia	27430	21231
AloI	Yersinia	11373	9520
AloI	unclassified	2519	1224
AloI	Grimontella	542	39
AloI	Phytobacter	1330	160
AloI	Plesiomonas	778	699
AloI	unclassified	324	275
AloI	Immundisolibacter	496	436
AloI	Aquicella	402	395
AloI	Candidatus Berkiella	292	288
AloI	Coxiella	520	396
AloI	Diplorickettsia	95	95
AloI	Rickettsiella	258	256
AloI	unclassified	114	14
AloI	Fluoribacter	1092	891
AloI	Legionella	16003	15573
AloI	Tatlockia	483	452
AloI	Crenothrix	315	301
AloI	Methylobacter	3397	3223
AloI	Methylocaldum	3989	3770
AloI	Methylococcus	1021	950
AloI	Methylocucumis	134	131
AloI	Methylogaea	779	720
AloI	Methyloglobulus	416	403
AloI	Methylomagnum	1609	1526
AloI	Methylomarinum	549	518
AloI	Methylomicrobium	2180	2053
AloI	Methylomonas	6183	5940
AloI	Methyloprofundus	195	186
AloI	Methylosarcina	1266	1184
AloI	Methyloterricola	966	920
