enzyme	name	all	unique
BcgI	Saprospiria	62264	61654
BcgI	Sphingobacteriia	384607	380952
BcgI	unclassified	53530	50124
BcgI	Balneolia	20180	20094
BcgI	unclassified	2781	2724
BcgI	Caldisericia	398	394
BcgI	Calditrichae	1946	1923
BcgI	unclassified	318	274
BcgI	unclassified	747	740
BcgI	unclassified	658	643
BcgI	Candidatus Cryosericia	6873	6848
BcgI	unclassified	24	23
BcgI	unclassified	2123	2119
BcgI	unclassified	6908	6861
BcgI	unclassified	3459	3400
BcgI	unclassified	11289	11203
BcgI	unclassified	11788	11762
BcgI	Chlamydiia	20521	20225
BcgI	Chlorobia	53635	52956
BcgI	Anaerolineae	29918	29668
BcgI	Ardenticatenia	6735	6655
BcgI	Caldilineae	8828	8585
BcgI	Chloroflexia	87996	87256
BcgI	Dehalococcoidia	7061	6902
BcgI	Ktedonobacteria	64693	63643
BcgI	Thermoflexia	4781	4721
BcgI	Thermomicrobia	14993	14825
BcgI	Chrysiogenetes	4082	4004
BcgI	Coprothermobacteria	1026	996
BcgI	Gloeobacteria	10395	10278
BcgI	unclassified	707403	694208
BcgI	Deferribacteres	5721	5661
BcgI	Deinococci	177423	174882
BcgI	Dictyoglomia	340	338
BcgI	Elusimicrobia	857	854
BcgI	Endomicrobia	746	478
BcgI	unclassified	303	43
BcgI	Chitinivibrionia	948	942
BcgI	Fibrobacteria	63927	63669
BcgI	Bacilli	3954729	3898756
BcgI	Clostridia	1191201	1151191
BcgI	Erysipelotrichia	52796	41574
BcgI	Limnochordia	2330	2292
BcgI	Negativicutes	224331	221761
BcgI	Tissierellia	38133	31876
BcgI	unclassified	26628	15736
BcgI	Fusobacteriia	11010	10422
BcgI	Gemmatimonadetes	21978	21648
BcgI	Ignavibacteria	2857	2849
BcgI	Kiritimatiellae	17730	17454
BcgI	Lentisphaeria	13441	13243
BcgI	Nitrospinia	2175	2151
BcgI	Nitrospira	43761	43375
BcgI	unclassified	1053	1049
BcgI	Candidatus Brocadiae	7566	7422
BcgI	Phycisphaerae	24048	23780
BcgI	Planctomycetia	382403	372550
BcgI	unclassified	535217	524061
BcgI	Acidithiobacillia	27047	26368
BcgI	Alphaproteobacteria	15799336	15595878
BcgI	Betaproteobacteria	8586278	8426688
BcgI	Deltaproteobacteria	1011090	997159
BcgI	Epsilonproteobacteria	141309	136027
BcgI	Gammaproteobacteria	12737656	12520089
BcgI	Hydrogenophilalia	15306	14545
BcgI	Oligoflexia	38721	38559
BcgI	Zetaproteobacteria	15604	15490
BcgI	superkingdom	2716	3
BcgI	unclassified	11147	3259
BcgI	Rhodothermia	16886	16613
BcgI	Spirochaetia	207789	206039
BcgI	Synergistia	32892	32507
BcgI	Mollicutes	17895	17434
BcgI	unclassified	803	777
BcgI	Thermodesulfobacteria	2718	2682
BcgI	Thermotogae	25652	25443
BcgI	Methylacidiphilae	3045	3021
BcgI	Opitutae	92900	91522
BcgI	Spartobacteria	20166	19971
BcgI	Verrucomicrobiae	94602	91778
BcgI	unclassified	29553	28897
BcgI	unclassified	1911	1882
BcgI	Candidatus Babeliae	99	96
BcgI	unclassified	156249	84956
BcgI	Dothideomycetes	525954	521760
BcgI	Eurotiomycetes	1237905	1233250
BcgI	Leotiomycetes	166673	164132
BcgI	Orbiliomycetes	16999	16973
BcgI	Pezizomycetes	30089	28687
BcgI	Pneumocystidomycetes	2443	2392
BcgI	Saccharomycetes	201146	198387
BcgI	Schizosaccharomycetes	14666	14431
BcgI	Sordariomycetes	997729	990137
BcgI	Xylonomycetes	13970	13926
BcgI	unclassified	9200	9150
BcgI	Agaricomycetes	433940	422022
BcgI	Exobasidiomycetes	137993	137612
BcgI	Malasseziomycetes	35053	34912
BcgI	Microbotryomycetes	49834	49537
BcgI	Mixiomycetes	18468	18132
BcgI	Pucciniomycetes	37717	34446
BcgI	Tremellomycetes	163224	162184
BcgI	Ustilaginomycetes	144571	144111
BcgI	Wallemiomycetes	7608	7554
BcgI	Chytridiomycetes	20221	19645
BcgI	unclassified	10113	9805
BcgI	Glomeromycetes	10249	9495
BcgI	Mortierellomycetes	12371	11697
BcgI	Mucoromycetes	14695	14134
BplI	unclassified	250	250
BplI	unclassified	2660	2640
BplI	unclassified	96	95
BplI	Thermoprotei	31549	31324
BplI	Archaeoglobi	4510	4490
BplI	Candidatus Methanoliparia	811	806
BplI	Halobacteria	342918	340227
BplI	Methanobacteria	7139	7090
BplI	Methanococci	2703	2670
BplI	Methanomicrobia	44945	44545
BplI	Methanonatronarchaeia	150	147
BplI	Methanopyri	1602	1598
BplI	Thermococci	27666	27578
BplI	Thermoplasmata	6454	6399
BplI	unclassified	752	744
BplI	Nitrososphaeria	2551	2525
BplI	unclassified	4287	4256
BplI	unclassified	1687	1591
BplI	Abditibacteria	328	322
BplI	Acidobacteriia	65678	64898
BplI	Blastocatellia	1589	1268
BplI	Holophagae	2065	2010
BplI	Thermoanaerobaculia	599	591
BplI	Vicinamibacteria	1589	1567
BplI	unclassified	1994	1959
BplI	Acidimicrobiia	11648	11327
BplI	Actinobacteria	5174766	5127276
BplI	Coriobacteriia	102000	97264
BplI	Nitriliruptoria	8825	8443
BplI	Rubrobacteria	15413	15018
BplI	Thermoleophilia	19139	18378
BplI	unclassified	3476	3215
BplI	Aquificae	11583	11511
BplI	Armatimonadia	1427	1409
BplI	Chthonomonadetes	1326	1316
BplI	Fimbriimonadia	1825	1806
BplI	unclassified	1183	1172
BplI	Bacteroidia	228708	223730
BplI	Chitinophagia	41146	40698
BplI	Cytophagia	149096	147494
BplI	Flavobacteriia	203837	201153
BplI	Saprospiria	15280	15082
BplI	Sphingobacteriia	64622	63709
BplI	unclassified	15298	14648
BplI	Balneolia	7165	7117
BplI	unclassified	392	383
BplI	Caldisericia	191	184
BplI	Calditrichae	293	282
BplI	unclassified	157	142
BplI	unclassified	513	505
BplI	unclassified	303	291
BplI	Candidatus Cryosericia	1770	1760
BplI	unclassified	41	38
BplI	unclassified	1083	1073
BplI	unclassified	2497	2475
BplI	unclassified	1033	1017
BplI	unclassified	2328	2299
BplI	unclassified	2587	2574
BplI	Chlamydiia	12804	12685
BplI	Chlorobia	13353	13154
BplI	Anaerolineae	6370	6265
BplI	Ardenticatenia	731	709
BplI	Caldilineae	1787	1730
BplI	Chloroflexia	10104	9922
BplI	Dehalococcoidia	2155	2101
BplI	Ktedonobacteria	20888	20435
BplI	Thermoflexia	1686	1645
BplI	Thermomicrobia	3615	3560
BplI	Chrysiogenetes	856	835
BplI	Coprothermobacteria	508	495
BplI	Gloeobacteria	2064	2016
BplI	unclassified	213207	209163
BplI	Deferribacteres	4046	4003
BplI	Deinococci	61797	60608
BplI	Dictyoglomia	800	798
BplI	Elusimicrobia	187	181
BplI	Endomicrobia	161	86
BplI	unclassified	94	22
BplI	Chitinivibrionia	742	736
BplI	Fibrobacteria	8678	8617
BplI	Bacilli	937935	921621
BplI	Clostridia	458327	445033
BplI	Erysipelotrichia	11192	8346
BplI	Limnochordia	1486	1442
BplI	Negativicutes	36803	36048
BplI	Tissierellia	15932	14187
BplI	unclassified	7071	4364
BplI	Fusobacteriia	8290	8030
BplI	Gemmatimonadetes	2757	2695
BplI	Ignavibacteria	674	670
BplI	Kiritimatiellae	2542	2489
BplI	Lentisphaeria	2473	2426
BplI	Nitrospinia	364	359
BplI	Nitrospira	15098	14997
BplI	unclassified	822	821
BplI	Candidatus Brocadiae	2508	2452
BplI	Phycisphaerae	5500	5419
BplI	Planctomycetia	72253	70344
BplI	unclassified	94942	92731
BplI	Acidithiobacillia	4765	4615
BplI	Alphaproteobacteria	2099186	2060586
BplI	Betaproteobacteria	759262	736116
BplI	Deltaproteobacteria	396383	390811
BplI	Epsilonproteobacteria	66800	65383
BplI	Gammaproteobacteria	1910860	1867455
BplI	Hydrogenophilalia	2681	2498
BplI	Oligoflexia	15092	14994
BplI	Zetaproteobacteria	2926	2873
BplI	superkingdom	397	0
BplI	unclassified	2065	620
BplI	Rhodothermia	7217	7097
BplI	Spirochaetia	89284	88383
BplI	Synergistia	18554	18307
BplI	Mollicutes	5176	4929
BplI	unclassified	322	310
BplI	Thermodesulfobacteria	3189	3144
BplI	Thermotogae	17748	17592
BplI	Methylacidiphilae	1953	1939
BplI	Opitutae	15826	15469
BplI	Spartobacteria	4739	4704
BplI	Verrucomicrobiae	31090	30287
BplI	unclassified	9844	9577
BplI	unclassified	766	752
BplI	Candidatus Babeliae	44	44
BplI	unclassified	30184	18904
BplI	Dothideomycetes	174135	171722
BplI	Eurotiomycetes	558566	554575
BplI	Leotiomycetes	78466	77230
BplI	Orbiliomycetes	6625	6608
BplI	Pezizomycetes	19252	18420
BplI	Pneumocystidomycetes	752	729
BplI	Saccharomycetes	105360	103791
BplI	Schizosaccharomycetes	5482	5415
BplI	Sordariomycetes	413634	409816
BplI	Xylonomycetes	5996	5949
BplI	unclassified	3492	3447
BplI	Agaricomycetes	169612	163771
BplI	Exobasidiomycetes	49145	48947
BplI	Malasseziomycetes	7541	7482
BplI	Microbotryomycetes	22106	21869
BplI	Mixiomycetes	5421	5324
BplI	Pucciniomycetes	28295	25291
BplI	Tremellomycetes	80433	79769
BplI	Ustilaginomycetes	40883	40646
BplI	Wallemiomycetes	3796	3756
BplI	Chytridiomycetes	6355	6188
BplI	unclassified	5487	5321
BplI	Glomeromycetes	3882	3578
BplI	Mortierellomycetes	6411	6035
BplI	Mucoromycetes	6937	6621
BsaXI	unclassified	791	789
BsaXI	unclassified	3662	3621
BsaXI	unclassified	305	299
BsaXI	Thermoprotei	75808	75237
BsaXI	Archaeoglobi	10729	10674
BsaXI	Candidatus Methanoliparia	1452	1444
BsaXI	Halobacteria	515068	510973
BsaXI	Methanobacteria	30245	29965
BsaXI	Methanococci	13587	13409
BsaXI	Methanomicrobia	101494	100544
BsaXI	Methanonatronarchaeia	738	720
