SampleID	xa	ya	spp	type
KC06T2P-1	2	5.944007611	Shannon	Car
KC06T2P-1	2	5.951128889	Shannon	Car
KC06T2P-1	3	6.090443695	Shannon	Car
KC06T2P-1	3	6.096738978	Shannon	Car
KC06T2P-1	3	6.084282545	Shannon	Car
KC06T2P-1	4	6.209178652	Shannon	Car
KC06T2P-1	4	6.179775595	Shannon	Car
KC06T2P-1	4	6.191774703	Shannon	Car
KC06T2P-1	5	6.237630116	Shannon	Car
KC06T2P-1	5	6.235973385	Shannon	Car
KC06T2P-1	5	6.237637643	Shannon	Car
KC06T2P-1	6	6.279381823	Shannon	Car
KC06T2P-1	6	6.311975088	Shannon	Car
KC06T2P-1	6	6.28569093	Shannon	Car
KC06T2P-1	7	6.309419429	Shannon	Car
KC06T2P-1	7	6.295908481	Shannon	Car
KC06T2P-1	7	6.323469299	Shannon	Car
KT05T2C-1	0.5	4.367658982	Shannon	Car
KT05T2C-1	0.5	4.381791668	Shannon	Car
KT05T2C-1	0.5	4.429972443	Shannon	Car
KT05T2C-1	1	4.593867426	Shannon	Car
KT05T2C-1	1	4.562433264	Shannon	Car
KT05T2C-1	1	4.604179215	Shannon	Car
KT05T2C-1	2	4.755351789	Shannon	Car
KT05T2C-1	2	4.753594834	Shannon	Car
KT05T2C-1	2	4.744327836	Shannon	Car
KT05T2C-1	3	4.835380276	Shannon	Car
KT05T2C-1	3	4.828649044	Shannon	Car
KT05T2C-1	3	4.830037843	Shannon	Car
KT05T2C-1	4	4.87851588	Shannon	Car
KT05T2C-1	4	4.887817087	Shannon	Car
KT05T2C-1	4	4.865266025	Shannon	Car
KT05T2C-1	5	4.916495644	Shannon	Car
KT05T2C-1	5	4.915981203	Shannon	Car
KT05T2C-1	5	4.908064381	Shannon	Car
KT05T2C-1	6	4.946443186	Shannon	Car
KT05T2C-1	6	4.937025202	Shannon	Car
KT05T2C-1	6	4.937308511	Shannon	Car
Un_1	0.5	41	Spp	Underarm
Un_1	0.5	40	Spp	Underarm
Un_1	0.5	41	Spp	Underarm
Un_1	1	46	Spp	Underarm
Un_1	1	46	Spp	Underarm
Un_1	1	51	Spp	Underarm
Un_1	2	61	Spp	Underarm
Un_1	2	62	Spp	Underarm
Un_1	2	56	Spp	Underarm
Un_1	3	71	Spp	Underarm
Un_1	3	68	Spp	Underarm
Un_1	3	74	Spp	Underarm
Un_1	4	79	Spp	Underarm
Un_1	4	76	Spp	Underarm
Un_1	4	81	Spp	Underarm
Un_1	5	87	Spp	Underarm
Un_1	5	89	Spp	Underarm
Un_1	5	84	Spp	Underarm
Un_1	6	85	Spp	Underarm
Un_1	6	92	Spp	Underarm
Un_1	6	87	Spp	Underarm
Un_1	7	93	Spp	Underarm
Un_1	7	89	Spp	Underarm
Un_1	7	93	Spp	Underarm
Un_2	0.5	66	Spp	Underarm
Un_2	0.5	71	Spp	Underarm
Un_2	0.5	69	Spp	Underarm
Un_2	1	78	Spp	Underarm
Un_2	1	83	Spp	Underarm
Un_2	1	82	Spp	Underarm
Un_2	2	89	Spp	Underarm
Un_2	2	89	Spp	Underarm
Un_2	2	87	Spp	Underarm
Un_2	3	97	Spp	Underarm
Un_2	3	100	Spp	Underarm
Un_2	3	99	Spp	Underarm
Un_2	4	97	Spp	Underarm
Un_2	4	99	Spp	Underarm
Un_2	4	105	Spp	Underarm
Un_2	5	108	Spp	Underarm
Un_2	5	103	Spp	Underarm
Un_2	5	107	Spp	Underarm
Un_2	6	109	Spp	Underarm
Un_2	6	108	Spp	Underarm
Un_2	6	112	Spp	Underarm
Un_2	7	114	Spp	Underarm
Un_2	7	118	Spp	Underarm
Un_2	7	115	Spp	Underarm
Un_2	8	115	Spp	Underarm
Un_2	8	115	Spp	Underarm
Un_2	8	115	Spp	Underarm
Un_2	9	122	Spp	Underarm
Un_2	9	121	Spp	Underarm
Un_2	9	118	Spp	Underarm
Un_20	0.5	115	Spp	Underarm
Un_20	0.5	112	Spp	Underarm
Un_20	0.5	108	Spp	Underarm
Un_20	1	128	Spp	Underarm
Un_20	1	133	Spp	Underarm
Un_20	1	127	Spp	Underarm
Un_20	2	143	Spp	Underarm
Un_20	2	137	Spp	Underarm
Un_20	2	141	Spp	Underarm
Un_20	3	142	Spp	Underarm
Un_20	3	144	Spp	Underarm
Un_20	3	146	Spp	Underarm
Un_20	4	149	Spp	Underarm
Un_20	4	152	Spp	Underarm
Un_20	4	143	Spp	Underarm
Un_20	5	149	Spp	Underarm
Un_20	5	153	Spp	Underarm
Un_20	5	153	Spp	Underarm
Un_20	6	154	Spp	Underarm
Un_20	6	153	Spp	Underarm
Un_20	6	156	Spp	Underarm
Un_20	7	159	Spp	Underarm
Un_20	7	152	Spp	Underarm
Un_20	7	156	Spp	Underarm
Un_1	0.5	1.493015329	Shannon	Underarm
Un_1	0.5	1.674959503	Shannon	Underarm
Un_1	0.5	1.499074477	Shannon	Underarm
Un_1	1	1.544862632	Shannon	Underarm
Un_1	1	1.48826437	Shannon	Underarm
Un_1	1	1.552427865	Shannon	Underarm
Un_1	2	1.566111108	Shannon	Underarm
Un_1	2	1.537638206	Shannon	Underarm
Un_1	2	1.526390524	Shannon	Underarm
Un_1	3	1.552967451	Shannon	Underarm
Un_1	3	1.588005293	Shannon	Underarm
Un_1	3	1.585190788	Shannon	Underarm
Un_1	4	1.632675909	Shannon	Underarm
Un_1	4	1.569761351	Shannon	Underarm
Un_1	4	1.557564192	Shannon	Underarm
Un_1	5	1.639114208	Shannon	Underarm
Un_1	5	1.635971331	Shannon	Underarm
Un_1	5	1.592178774	Shannon	Underarm
Un_1	6	1.577201735	Shannon	Underarm
Un_1	6	1.679618533	Shannon	Underarm
Un_1	6	1.673693151	Shannon	Underarm
Un_1	7	1.569946968	Shannon	Underarm
Un_1	7	1.568305113	Shannon	Underarm
Un_1	7	1.61119531	Shannon	Underarm
Un_2	0.5	2.042951736	Shannon	Underarm
Un_2	0.5	2.114868147	Shannon	Underarm
Un_2	0.5	2.080307469	Shannon	Underarm
Un_2	1	2.094326803	Shannon	Underarm
Un_2	1	2.099551719	Shannon	Underarm
Un_2	1	2.11985352	Shannon	Underarm
Un_2	2	2.214519994	Shannon	Underarm
Un_2	2	2.116517737	Shannon	Underarm
Un_2	2	2.163893184	Shannon	Underarm
Un_2	3	2.23166443	Shannon	Underarm
Un_2	3	2.173260925	Shannon	Underarm
Un_2	3	2.237388471	Shannon	Underarm
Un_2	4	2.189674961	Shannon	Underarm
Un_2	4	2.182877991	Shannon	Underarm
Un_2	4	2.224063049	Shannon	Underarm
Un_2	5	2.234711897	Shannon	Underarm
Un_2	5	2.220184195	Shannon	Underarm
Un_2	5	2.229749993	Shannon	Underarm
Un_2	6	2.226264096	Shannon	Underarm
Un_2	6	2.206522864	Shannon	Underarm
Un_2	6	2.247431932	Shannon	Underarm
Un_2	7	2.273165393	Shannon	Underarm
Un_2	7	2.239379098	Shannon	Underarm
Un_2	7	2.255469422	Shannon	Underarm
Un_2	8	2.240943054	Shannon	Underarm
Un_2	8	2.254829122	Shannon	Underarm
Un_2	8	2.246412264	Shannon	Underarm
Un_2	9	2.263681151	Shannon	Underarm
Un_2	9	2.279207468	Shannon	Underarm
Un_2	9	2.267087227	Shannon	Underarm
Un_20	0.5	1.320323608	Shannon	Underarm
Un_20	0.5	1.330534614	Shannon	Underarm
Un_20	0.5	1.318140378	Shannon	Underarm
Un_20	1	1.377440504	Shannon	Underarm
Un_20	1	1.377039547	Shannon	Underarm
Un_20	1	1.321338567	Shannon	Underarm
Un_20	2	1.377597919	Shannon	Underarm
Un_20	2	1.382033176	Shannon	Underarm
Un_20	2	1.376143806	Shannon	Underarm
Un_20	3	1.39654471	Shannon	Underarm
Un_20	3	1.385313891	Shannon	Underarm
Un_20	3	1.376528671	Shannon	Underarm
Un_20	4	1.391089111	Shannon	Underarm
Un_20	4	1.388348792	Shannon	Underarm
Un_20	4	1.376513855	Shannon	Underarm
Un_20	5	1.391054729	Shannon	Underarm
Un_20	5	1.39242228	Shannon	Underarm
Un_20	5	1.390113714	Shannon	Underarm
Un_20	6	1.391573855	Shannon	Underarm
Un_20	6	1.379496172	Shannon	Underarm
Un_20	6	1.391802445	Shannon	Underarm
Un_20	7	1.393570365	Shannon	Underarm
Un_20	7	1.391857065	Shannon	Underarm
Un_20	7	1.390769941	Shannon	Underarm
FFPE_61_2	0.5	13	Spp	FFPE
FFPE_61_2	0.5	14	Spp	FFPE
FFPE_61_2	0.5	12	Spp	FFPE
FFPE_61_2	1	14	Spp	FFPE
FFPE_61_2	1	17	Spp	FFPE
FFPE_61_2	1	15	Spp	FFPE
FFPE_61_2	2	18	Spp	FFPE
FFPE_61_2	2	20	Spp	FFPE
FFPE_61_2	2	19	Spp	FFPE
FFPE_61_2	3	21	Spp	FFPE
FFPE_61_2	3	22	Spp	FFPE
FFPE_61_2	3	23	Spp	FFPE
FFPE_61_2	4	23	Spp	FFPE
FFPE_61_2	4	22	Spp	FFPE
FFPE_61_2	4	22	Spp	FFPE
FFPE_61_2	5	23	Spp	FFPE
FFPE_61_2	5	24	Spp	FFPE
FFPE_61_2	5	25	Spp	FFPE
FFPE_61_2	6	23	Spp	FFPE
FFPE_61_2	6	24	Spp	FFPE
FFPE_61_2	6	23	Spp	FFPE
FFPE_61_3	0.5	12	Spp	FFPE
FFPE_61_3	0.5	13	Spp	FFPE
FFPE_61_3	0.5	9	Spp	FFPE
FFPE_61_3	1	14	Spp	FFPE
FFPE_61_3	1	16	Spp	FFPE
FFPE_61_3	1	14	Spp	FFPE
FFPE_61_3	2	15	Spp	FFPE
FFPE_61_3	2	18	Spp	FFPE
FFPE_61_3	2	15	Spp	FFPE
FFPE_61_3	3	16	Spp	FFPE
FFPE_61_3	3	17	Spp	FFPE
FFPE_61_3	3	15	Spp	FFPE
FFPE_61_3	4	18	Spp	FFPE
FFPE_61_3	4	16	Spp	FFPE
FFPE_61_3	4	17	Spp	FFPE
FFPE_61_3	5	17	Spp	FFPE
FFPE_61_3	5	17	Spp	FFPE
FFPE_61_3	5	18	Spp	FFPE
FFPE_61_3	6	18	Spp	FFPE
FFPE_61_3	6	18	Spp	FFPE
FFPE_61_3	6	19	Spp	FFPE
FFPE_61_4	0.5	13	Spp	FFPE
FFPE_61_4	0.5	15	Spp	FFPE
FFPE_61_4	0.5	16	Spp	FFPE
FFPE_61_4	1	20	Spp	FFPE
FFPE_61_4	1	19	Spp	FFPE
FFPE_61_4	1	19	Spp	FFPE
FFPE_61_4	2	22	Spp	FFPE
FFPE_61_4	2	22	Spp	FFPE
FFPE_61_4	2	23	Spp	FFPE
FFPE_61_4	3	21	Spp	FFPE
FFPE_61_4	3	22	Spp	FFPE
FFPE_61_4	3	23	Spp	FFPE
FFPE_61_4	4	23	Spp	FFPE
FFPE_61_4	4	22	Spp	FFPE
FFPE_61_4	4	22	Spp	FFPE
FFPE_61_4	5	22	Spp	FFPE
FFPE_61_4	5	23	Spp	FFPE
FFPE_61_4	5	24	Spp	FFPE
FFPE_61_4	6	24	Spp	FFPE
FFPE_61_4	6	23	Spp	FFPE
FFPE_61_4	6	24	Spp	FFPE
FFPE_61_2	0.5	1.355745452	Shannon	FFPE
FFPE_61_2	0.5	1.385777563	Shannon	FFPE
FFPE_61_2	0.5	1.25601429	Shannon	FFPE
FFPE_61_2	1	1.411989553	Shannon	FFPE
FFPE_61_2	1	1.393862521	Shannon	FFPE
FFPE_61_2	1	1.394117562	Shannon	FFPE
FFPE_61_2	2	1.390847338	Shannon	FFPE
FFPE_61_2	2	1.372354421	Shannon	FFPE
FFPE_61_2	2	1.400266761	Shannon	FFPE
FFPE_61_2	3	1.388635626	Shannon	FFPE
FFPE_61_2	3	1.398678803	Shannon	FFPE
FFPE_61_2	3	1.399837367	Shannon	FFPE
FFPE_61_2	4	1.383786183	Shannon	FFPE
FFPE_61_2	4	1.395238416	Shannon	FFPE
FFPE_61_2	4	1.388939837	Shannon	FFPE
FFPE_61_2	5	1.407631237	Shannon	FFPE
FFPE_61_2	5	1.398326724	Shannon	FFPE
FFPE_61_2	5	1.403951608	Shannon	FFPE
FFPE_61_2	6	1.39856613	Shannon	FFPE
FFPE_61_2	6	1.398083326	Shannon	FFPE
FFPE_61_2	6	1.405721121	Shannon	FFPE
FFPE_61_3	0.5	1.003842396	Shannon	FFPE
FFPE_61_3	0.5	0.960572915	Shannon	FFPE
FFPE_61_3	0.5	0.869835067	Shannon	FFPE
FFPE_61_3	1	1.019184095	Shannon	FFPE
FFPE_61_3	1	1.026121632	Shannon	FFPE
FFPE_61_3	1	1.015510666	Shannon	FFPE
FFPE_61_3	2	0.999207048	Shannon	FFPE
FFPE_61_3	2	1.061556497	Shannon	FFPE
FFPE_61_3	2	1.017874054	Shannon	FFPE
FFPE_61_3	3	1.002162313	Shannon	FFPE
FFPE_61_3	3	1.038003622	Shannon	FFPE
FFPE_61_3	3	1.063020651	Shannon	FFPE
FFPE_61_3	4	1.038343451	Shannon	FFPE
FFPE_61_3	4	1.03662098	Shannon	FFPE
FFPE_61_3	4	1.069311959	Shannon	FFPE
FFPE_61_3	5	1.027995722	Shannon	FFPE
FFPE_61_3	5	1.040997108	Shannon	FFPE
FFPE_61_3	5	1.051164444	Shannon	FFPE
FFPE_61_3	6	1.040228067	Shannon	FFPE
FFPE_61_3	6	1.087699199	Shannon	FFPE
FFPE_61_3	6	1.049108903	Shannon	FFPE
FFPE_61_4	0.5	1.240680904	Shannon	FFPE
FFPE_61_4	0.5	1.181449377	Shannon	FFPE
FFPE_61_4	0.5	1.206577894	Shannon	FFPE
FFPE_61_4	1	1.338664567	Shannon	FFPE
FFPE_61_4	1	1.311287591	Shannon	FFPE
FFPE_61_4	1	1.268959412	Shannon	FFPE
FFPE_61_4	2	1.397705965	Shannon	FFPE
FFPE_61_4	2	1.341206213	Shannon	FFPE
FFPE_61_4	2	1.383398927	Shannon	FFPE
FFPE_61_4	3	1.308582983	Shannon	FFPE
FFPE_61_4	3	1.345224667	Shannon	FFPE
FFPE_61_4	3	1.355852751	Shannon	FFPE
FFPE_61_4	4	1.331623777	Shannon	FFPE
FFPE_61_4	4	1.304005212	Shannon	FFPE
FFPE_61_4	4	1.318135865	Shannon	FFPE
FFPE_61_4	5	1.338459873	Shannon	FFPE
FFPE_61_4	5	1.316008678	Shannon	FFPE
FFPE_61_4	5	1.377893849	Shannon	FFPE
FFPE_61_4	6	1.356593337	Shannon	FFPE
FFPE_61_4	6	1.357357335	Shannon	FFPE
FFPE_61_4	6	1.369977334	Shannon	FFPE
FFPE_61_2	0.5	0.971117	BC	FFPE
FFPE_61_2	0.5	0.9856696	BC	FFPE
FFPE_61_2	0.5	0.9477493	BC	FFPE
FFPE_61_2	1	0.9878473	BC	FFPE
FFPE_61_2	1	0.9884761	BC	FFPE
FFPE_61_2	1	0.9873727	BC	FFPE
FFPE_61_2	2	0.9892633	BC	FFPE
FFPE_61_2	2	0.9895526	BC	FFPE
FFPE_61_2	2	0.9870741	BC	FFPE
FFPE_61_2	3	0.99372934	BC	FFPE
FFPE_61_2	3	0.99149556	BC	FFPE
FFPE_61_2	3	0.99572389	BC	FFPE
FFPE_61_2	4	0.99063729	BC	FFPE
FFPE_61_2	4	0.99400702	BC	FFPE
FFPE_61_2	4	0.99070559	BC	FFPE
FFPE_61_2	5	0.99289071	BC	FFPE
FFPE_61_2	5	0.99505879	BC	FFPE
FFPE_61_2	5	0.99331777	BC	FFPE
FFPE_61_2	6	0.99536762	BC	FFPE
FFPE_61_2	6	0.99621571	BC	FFPE
FFPE_61_2	6	0.99641871	BC	FFPE
FFPE_61_2	0.5	0.9503639	JSD	FFPE
FFPE_61_2	0.5	0.9534676	JSD	FFPE
FFPE_61_2	0.5	0.874391	JSD	FFPE
FFPE_61_2	1	0.9637614	JSD	FFPE
FFPE_61_2	1	0.9664777	JSD	FFPE
FFPE_61_2	1	0.9634988	JSD	FFPE
FFPE_61_2	2	0.9736929	JSD	FFPE
FFPE_61_2	2	0.9763058	JSD	FFPE
FFPE_61_2	2	0.9706605	JSD	FFPE
FFPE_61_2	3	0.9834252	JSD	FFPE
FFPE_61_2	3	0.9852325	JSD	FFPE
FFPE_61_2	3	0.99003726	JSD	FFPE
FFPE_61_2	4	0.9804789	JSD	FFPE
FFPE_61_2	4	0.9889541	JSD	FFPE
FFPE_61_2	4	0.9818049	JSD	FFPE
FFPE_61_2	5	0.9809682	JSD	FFPE
FFPE_61_2	5	0.99108672	JSD	FFPE
FFPE_61_2	5	0.9852594	JSD	FFPE
FFPE_61_2	6	0.9885991	JSD	FFPE
FFPE_61_2	6	0.9856156	JSD	FFPE
FFPE_61_2	6	0.99201624	JSD	FFPE
FFPE_61_3	0.5	0.9678606	BC	FFPE
FFPE_61_3	0.5	0.9721698	BC	FFPE
FFPE_61_3	0.5	0.964447	BC	FFPE
FFPE_61_3	1	0.9839289	BC	FFPE
FFPE_61_3	1	0.9876305	BC	FFPE
FFPE_61_3	1	0.9848732	BC	FFPE
